id,ville,prix,surface,quartier,type_bien,nb_chambres,nb_salle_de_bain,url_annonce
3244,Casablanca,15500.0,95.0,Casablanca Finance City,Appartement,2,3,https://www.mubawab.ma/fr/a/8199984/%C3%A9l%C3%A9gant-appartement-meubl%C3%A9-au-c%C5%93ur-du-cfc
3245,Casablanca,9000.0,54.0,Casablanca Finance City,Appartement,1,2,https://www.mubawab.ma/fr/a/8126137/exclusive-studio-meubl%C3%A9-cfc-%C3%A9tage-%C3%A9lev%C3%A9
3246,Casablanca,26000.0,200.0,Ain Diab,Appartement,2,2,https://www.mubawab.ma/fr/a/8177221/appartement-d%E2%80%99exception-avec-vue-mer
3247,Casablanca,30000.0,450.0,Ain Diab,Villa,3,4,https://www.mubawab.ma/fr/a/8234704/location-villa-de-luxe-%C3%A0-ain-diab-superficie-450-m%C2%B2-porte-blind%C3%A9e-antenne-parabolique
3248,Casablanca,28000.0,200.0,Ain Diab,Appartement,2,2,https://www.mubawab.ma/fr/a/7489252/cosynest-appartement-cosy-avec-vue-mer
3249,Casablanca,8500.0,60.0,Racine,Appartement,1,1,https://www.mubawab.ma/fr/a/8226448/racine-appartement-cosy-et-enti%C3%A9rement-meubl%C3%A9
3250,Casablanca,15000.0,90.0,Racine,Appartement,2,2,https://www.mubawab.ma/fr/a/7467715/tr%C3%A8s-bel-appartement-en-location-%C3%A0-racine-2-grandes-pi%C3%A8ces
3251,Casablanca,7000.0,74.0,Sidi Maarouf,Appartement,2,2,https://www.mubawab.ma/fr/a/8286677/appartement-meubl%C3%A9-%C3%A0-louer-sidi-maarouf-casablanca
3252,Casablanca,7000.0,45.0,Les Hôpitaux,Appartement,1,1,https://www.mubawab.ma/fr/a/8276086/bel-appartement-en-location-%C3%A0-les-h%C3%B4pitaux-superficie-45-m%C2%B2-meubl%C3%A9
3253,Marrakech,9500.0,100.0,Hivernage,Appartement,2,2,https://www.mubawab.ma/fr/a/8287220/louez-cet-appartement-%C3%A0-hivernage-4-pi%C3%A8ces-confortables-syst%C3%A8me-de-climatisation
3255,Casablanca,14000.0,176.0,Casablanca Finance City,Appartement,2,2,https://www.mubawab.ma/fr/a/8236730/tr%C3%A8s-bel-appartement-en-location-%C3%A0-casablanca-finance-city-surface-totale-176-m%C2%B2-ascenseur-et-garage
3256,Casablanca,7500.0,55.0,Riviera,Appartement,1,1,https://www.mubawab.ma/fr/a/8258240/bel-appartement-en-location-%C3%A0-riviera-1-chambre-bien-meubl%C3%A9
3257,Casablanca,19500.0,170.0,Ain Diab,Appartement,3,3,https://www.mubawab.ma/fr/a/8265372/magnifique-appart-meubl%C3%A9-sur-ain-diab
3258,Casablanca,43000.0,350.0,Ain Diab,Villa,3,3,https://www.mubawab.ma/fr/a/8287189/villa-de-luxe-%C3%A0-louer-%C3%A0-ain-diab-7-pi%C3%A8ces-confortables-jardin-et-terrasse
3259,Casablanca,4000.0,45.0,Mers Sultan,Appartement,1,1,https://www.mubawab.ma/fr/a/8277187/studio-vide-45m%C2%B2-mers-sultan-4000-dh
3260,Marrakech,19000.0,98.0,Route Amizmiz,Appartement,3,2,https://www.mubawab.ma/fr/a/8287183/appartement-meubl%C3%A9-de-98-m%C2%B2-%C3%A0-louer-%E2%80%93-prestigia
3261,Casablanca,8700.0,74.0,Racine,Appartement,1,1,https://www.mubawab.ma/fr/a/8287177/studio-%C3%A0-louer-au-coeur-de-racine
3262,Casablanca,8500.0,112.0,Californie,Appartement,2,2,https://www.mubawab.ma/fr/a/8231908/appartement-112m%C2%B2-neuf-%C3%A0-louer-%C3%A0-californie
3263,Casablanca,6500.0,150.0,Mers Sultan,Appartement,2,2,https://www.mubawab.ma/fr/a/8287170/appartement-%C3%A0-louer-de-150m%C2%B2
3264,Casablanca,7500.0,90.0,Laymoune,Appartement,2,2,https://www.mubawab.ma/fr/a/8251207/appartement-90m%C2%B2-neuf-%C3%A0-hay-laymoun
3265,Casablanca,6500.0,45.0,Ferme Bretonne (Hay Arraha),Appartement,1,1,https://www.mubawab.ma/fr/a/8246582/studio-neuf-meubl%C3%A9-%C3%A0-ferme-bretone-pr%C3%A8s-ocp
3266,Casablanca,35000.0,448.0,CIL (Hay Salam),Maison,4,1,https://www.mubawab.ma/fr/a/8287178/location-villa-cil
3267,Marrakech,7000.0,60.0,Guéliz,Appartement,1,1,https://www.mubawab.ma/fr/a/8100811/charmant-studio-meubl%C3%A9-au-c%C5%93ur-du-centre-ville
3268,Marrakech,30000.0,510.0,Route Amizmiz,Villa,3,3,https://www.mubawab.ma/fr/a/8263470/superbe-villa-%C3%A0-louer-sur-la-route-d-amizmiz
3269,Marrakech,40000.0,380.0,Route Amizmiz,Villa,4,4,https://www.mubawab.ma/fr/a/8275007/superbe-villa-meubl%C3%A9e-%C3%A0-louer-%E2%80%93-route-d%E2%80%99amizmiz
3270,Marrakech,48000.0,400.0,Route de Tahanaout,Villa,5,4,https://www.mubawab.ma/fr/a/8231302/magnifique-villa-moderne-route-de-l%E2%80%99ourika-marrakech
3272,Marrakech,9000.0,134.0,Route Casablanca,Appartement,3,3,https://www.mubawab.ma/fr/a/8281313/duplex-de-3-chambres-au-centre-%C3%A0-louer
3273,Marrakech,7000.0,83.0,Route Casablanca,Appartement,2,1,https://www.mubawab.ma/fr/a/8183840/appartement-avec-piscine-%C3%A0-louer-%E2%80%93-calme-garantis
3274,Marrakech,11000.0,108.0,Hivernage,Appartement,2,2,https://www.mubawab.ma/fr/a/8225838/spacieux-appartement-%C3%A0-louer-%E2%80%93-quartier-hivernage
3275,Marrakech,15000.0,132.0,Hay Targa,Villa,3,3,https://www.mubawab.ma/fr/a/8285444/villa-meubl%C3%A9e-%C3%A0-louer-%E2%80%93-targa-marrakech
3276,Marrakech,7000.0,90.0,Route Casablanca,Appartement,3,1,https://www.mubawab.ma/fr/a/8277101/%C3%A0-louer-%E2%80%93-appartement-meubl%C3%A9-3-chambres
3277,Marrakech,10000.0,85.0,Route Casablanca,Appartement,2,1,https://www.mubawab.ma/fr/a/8287162/superbe-appartement-moderne-sur-immeuble-s%C3%A9curis%C3%A9
3278,Casablanca,7000.0,49.0,Casablanca Finance City,Appartement,1,1,https://www.mubawab.ma/fr/a/8232802/louez-cet-appartement-%C3%A0-casablanca-finance-city-1-pi%C3%A8ce
3279,Casablanca,11500.0,110.0,Maârif,Appartement,2,2,https://www.mubawab.ma/fr/a/8199355/bel-appartement-meubl%C3%A9-sur-bvd-zerktouni
3280,Casablanca,9000.0,60.0,Casablanca Finance City,Appartement,1,1,https://www.mubawab.ma/fr/a/8265776/location-d-un-appartement-%C3%A0-casablanca-finance-city-1-belle-chambre-meubl%C3%A9
3281,Casablanca,5500.0,43.0,Maârif,Appartement,1,1,https://www.mubawab.ma/fr/a/8068286/bel-appartement-en-location-%C3%A0-ma%C3%A2rif-1-pi%C3%A8ce
3282,Marrakech,22000.0,98.0,Hivernage,Appartement,3,2,https://www.mubawab.ma/fr/a/8286836/location-appartement-3-chambres-hivernage-garden
3283,Casablanca,15000.0,120.0,Racine,Appartement,3,1,https://www.mubawab.ma/fr/a/8287154/location-appartement-meubl%C3%A9-racine
3284,Casablanca,21000.0,261.0,Casablanca Finance City,Appartement,3,4,https://www.mubawab.ma/fr/a/6973555/cfc-location-d-un-superbe-appartement-terrasse
3285,Marrakech,25000.0,325.0,Route de l'Ourika,Villa,3,1,https://www.mubawab.ma/fr/a/8227152/maison-meubl%C3%A9e-%C3%A0-louer-avec-piscine
3286,Rabat,14500.0,129.0,Hassan - Centre Ville,Appartement,3,1,https://www.mubawab.ma/fr/a/8284168/appartement-neuf-de-standing-%C3%A0-louer
3291,Casablanca,8500.0,41.0,Oasis,Appartement,1,1,https://www.mubawab.ma/fr/a/8287124/studio-meubl%C3%A9-%C3%A0-louer
3292,Casablanca,11000.0,150.0,Racine,Appartement,3,2,https://www.mubawab.ma/fr/a/8237857/appartement-150m%C2%B2-3chs-3%C3%A8-%C3%A9tage-racine
3294,Casablanca,6200.0,60.0,Maârif,Appartement,1,1,https://www.mubawab.ma/fr/a/8212542/studio-meubl%C3%A9-60m2-terrasse-garage-maarif
3295,Casablanca,8000.0,70.0,Les princesses,Appartement,2,2,https://www.mubawab.ma/fr/a/8287125/superbe-appartement-%C3%A0-louer-%C3%A0-les-princesses-3-pi%C3%A8ces-confortables-parking-
3296,Rabat,37000.0,740.0,Souissi,Villa,4,3,https://www.mubawab.ma/fr/a/7933034/villa-moderne-%C3%A0-louer-%C3%A0-souissi-rabat
3297,Rabat,17000.0,165.0,Riyad,Appartement,3,2,https://www.mubawab.ma/fr/a/7145233/bel-appartement-meubl%C3%A9-%C3%A0-louer-%C3%A0-prestigia
3300,Marrakech,1400.0,180.0,Boulevard Med 6,Appartement,3,2,https://www.mubawab.ma/fr/a/8287112/superbe-appartement-%C3%A0-louer-%C3%A0-boulevard-med-6-3-grandes-pi%C3%A8ces-bien-meubl%C3%A9
3301,Casablanca,8500.0,60.0,Les princesses,Appartement,2,2,https://www.mubawab.ma/fr/a/8287110/louez-cet-appartement-%C3%A0-les-princesses-3-grandes-pi%C3%A8ces-places-de-parking-
3302,Rabat,18000.0,160.0,Haut Agdal,Appartement,4,2,https://www.mubawab.ma/fr/a/8259280/charmant-duplex-meubl%C3%A9-haut-agdal
3303,Rabat,17000.0,135.0,Riyad,Appartement,3,2,https://www.mubawab.ma/fr/a/8273193/%C3%A0-louer-%E2%80%93-appartement-meubl%C3%A9-%C3%A0-prestigia-hay-riad
3304,Casablanca,45000.0,600.0,Anfa Supérieur,Villa,3,2,https://www.mubawab.ma/fr/a/8078278/luxe-et-s%C3%A9r%C3%A9nit%C3%A9-%C3%A0-anfa-sup%C3%A9rieur
3305,Casablanca,7000.0,60.0,Les princesses,Appartement,1,1,https://www.mubawab.ma/fr/a/8287101/grand-studio-60m2-terrasse-garage-titr%C3%A9-princesses
3306,Casablanca,7500.0,45.0,Les princesses,Appartement,1,1,https://www.mubawab.ma/fr/a/8287092/studio-meubl%C3%A9-45m2-garage-titr%C3%A9-princesses
3307,Casablanca,10800.0,80.0,Casablanca Finance City,Appartement,1,1,https://www.mubawab.ma/fr/a/8287095/location-d-un-appartement-%C3%A0-casablanca-finance-city-surface-totale-80-m%C2%B2-bien-meubl%C3%A9
3308,Marrakech,500.0,10.0,Mhamid,Appartement,3,1,https://www.mubawab.ma/fr/a/8287088/superbe-appartement-%C3%A0-louer-%C3%A0-mhamid-2-grandes-pi%C3%A8ces-bien-meubl%C3%A9
3309,Marrakech,7000.0,65.0,Hivernage,Appartement,1,1,https://www.mubawab.ma/fr/a/8287089/bel-appartement-en-location-%C3%A0-hivernage-2-grandes-pi%C3%A8ces-meubl%C3%A9
3311,Casablanca,9500.0,150.0,Les princesses,Appartement,2,3,https://www.mubawab.ma/fr/a/8258182/louez-cet-appartement-%C3%A0-les-princesses-surface-totale-150-m%C2%B2-meubl%C3%A9
3312,Tanger,16000.0,100.0,De La Plage,Appartement,2,2,https://www.mubawab.ma/fr/a/8267469/exceptionnel-appartement-de-luxe-%E2%80%93-vue-mer-%E2%80%93-r%C3%A9sidence-haut-standing-avec-piscine
3313,Casablanca,5000.0,86.0,Aïn Sebaâ,Appartement,2,1,https://www.mubawab.ma/fr/a/8287065/luxious-meubl%C3%A9-tramway-gare-ain-sebaa
3314,Marrakech,12500.0,100.0,Guéliz,Appartement,2,2,https://www.mubawab.ma/fr/a/8287064/appartement-2-chambres-gu%C3%A9liz
3315,Marrakech,6500.0,75.0,Ennakhil (Palmeraie),Appartement,1,1,https://www.mubawab.ma/fr/a/8287060/appartement-en-location-%C3%A0-ennakhil-palmeraie-superficie-75-m%C2%B2-piscine-et-service-de-conciergerie
3316,Casablanca,7000.0,48.0,Hermitage,Appartement,1,1,https://www.mubawab.ma/fr/a/8287054/studio-neuf
3317,Tanger,17000.0,200.0,Iberie,Appartement,4,3,https://www.mubawab.ma/fr/a/8088257/appartement-non-meubl%C3%A9-pour-la-location-a-iberia
3321,Marrakech,6000.0,120.0,Route Casablanca,Appartement,2,1,https://www.mubawab.ma/fr/a/8282951/appartement-bien-d%C3%A9corer-et-haut-standing
3322,Marrakech,7500.0,96.0,Samlalia,Appartement,2,2,https://www.mubawab.ma/fr/a/8228007/bel-appartement-en-location-%C3%A0-samlalia-3-pi%C3%A8ces-confortables-espaces-verts-et-ascenseur
3323,Marrakech,5300.0,84.0,Guéliz,Appartement,2,2,https://www.mubawab.ma/fr/a/8287024/bel-appartement-en-location-%C3%A0-gu%C3%A9liz-3-grandes-pi%C3%A8ces-bien-meubl%C3%A9-
3324,Casablanca,13000.0,115.0,Ain Diab,Appartement,3,3,https://www.mubawab.ma/fr/a/8282216/superbe-appartement-neuf-%C3%A0-la-location-%C3%A0-ain-diab-extension-dans-une-r%C3%A9sidence-ferm%C3%A9e-avec-piscine-et-parc-paysag%C3%A9-%C3%A0-5min-du-morocco-mall
3326,Casablanca,8500.0,44.0,Les princesses,Appartement,1,1,https://www.mubawab.ma/fr/a/8128303/les-princesses-location-studio-meubl%C3%A9-terrasse-1ch
3327,Casablanca,11500.0,83.0,Casablanca Finance City,Appartement,2,2,https://www.mubawab.ma/fr/a/8277375/appartement-%C3%A0-louer-83-m%C2%B2-2-chambres-casablanca-finance-city-casablanca
3328,Rabat,6300.0,85.0,L'Ocean,Appartement,2,1,https://www.mubawab.ma/fr/a/8287025/appartement-f3-%C3%A0-louer-quartier-l-oc%C3%A9an
3329,Casablanca,8000.0,50.0,Oasis,Appartement,1,1,https://www.mubawab.ma/fr/a/8287021/oasis-centre-tr%C3%A8s-joli-studio-avec-terrasse-%C3%A0-louer-1-belle-chambre-meubl%C3%A9
3330,Casablanca,22000.0,130.0,CIL (Hay Salam),Appartement,3,2,https://www.mubawab.ma/fr/a/7790111/appartement-meuble-a-la-location-a-ciel-22000dh
3331,Casablanca,25000.0,260.0,Triangle d'Or,Appartement,5,3,https://www.mubawab.ma/fr/a/8287015/appart-a-la-location-meubl%C3%A9-a-triangle-dor-2500dh
3332,Marrakech,6000.0,75.0,Ennakhil (Palmeraie),Appartement,2,1,https://www.mubawab.ma/fr/a/8287014/bel-appartement-en-location-%C3%A0-ennakhil-palmeraie-3-pi%C3%A8ces-tout-confort-avec-piscine-et-chemin%C3%A9e
3333,Casablanca,9000.0,130.0,Triangle d'Or,Appartement,3,1,https://www.mubawab.ma/fr/a/8284844/appt-vide-en-location-triangle-d-or
3334,Casablanca,10000.0,220.0,Triangle d'Or,Appartement,2,3,https://www.mubawab.ma/fr/a/8284840/location-beau-duplex-vide
3335,Casablanca,11000.0,126.0,Triangle d'Or,Appartement,3,3,https://www.mubawab.ma/fr/a/8285415/location-appartement-vide-triangle-d-or
3336,Casablanca,15500.0,120.0,Casablanca Finance City,Appartement,2,1,https://www.mubawab.ma/fr/a/8285673/location-appt-meuble-cfc
3337,Casablanca,15000.0,144.0,Racine,Appartement,3,1,https://www.mubawab.ma/fr/a/8285439/location-appartement-racine
3338,Marrakech,15000.0,90.0,Boulevard Med 6,Appartement,3,2,https://www.mubawab.ma/fr/a/8286337/rez-de-jardin-%C3%A0-louer-prestigia-lom26008
3339,Marrakech,12000.0,98.0,Boulevard Med 6,Appartement,2,2,https://www.mubawab.ma/fr/a/8228465/appartement-en-location-%C3%A0-prestigia-lom25104
3340,Marrakech,19000.0,300.0,Route de l'Ourika,Villa,3,2,https://www.mubawab.ma/fr/a/7741086/villa-meubl%C3%A9e-piscine-priv%C3%A9e
3341,Casablanca,16000.0,153.0,Ferme Bretonne (Hay Arraha),Appartement,3,2,https://www.mubawab.ma/fr/a/8280521/bel-appartement-meubl%C3%A9
3342,Casablanca,36000.0,420.0,CIL (Hay Salam),Villa,5,5,https://www.mubawab.ma/fr/a/8251430/villa-commerciale-%C3%A0-louer-au-quartier-cil
3343,Marrakech,14000.0,90.0,Route de Tahanaout,Appartement,2,2,https://www.mubawab.ma/fr/a/8286970/tr%C3%A8s-bel-appartement-en-location-%C3%A0-route-de-tahanaout-3-pi%C3%A8ces-bien-meubl%C3%A9
3350,Casablanca,9500.0,88.0,Les Hôpitaux,Appartement,2,2,https://www.mubawab.ma/fr/a/8286938/a-louer-appartement-cosy-88m-quartier-des-hopitaux
3354,Casablanca,9300.0,62.0,Riviera,Appartement,1,1,https://www.mubawab.ma/fr/a/8268020/appartement-en-location-%C3%A0-riviera-surface-de-62-m%C2%B2-bien-meubl%C3%A9
3357,Casablanca,7500.0,88.0,Bourgogne Est,Appartement,2,1,https://www.mubawab.ma/fr/a/8286895/appartement-terrasse-meubl%C3%A9-bourgogne-zerktouni
3358,Casablanca,6500.0,50.0,Les princesses,Appartement,1,1,https://www.mubawab.ma/fr/a/8268569/louez-cet-appartement-%C3%A0-les-princesses-1-chambre-terrasse-et-ascenseur
3359,Rabat,110000.0,2000.0,Quartier Des Ambassades,Villa,5,5,https://www.mubawab.ma/fr/a/7928768/luxeuse-villa-vide-ou-meubl%C3%A9-%C3%A0-louer-%C3%A0-souissi
3360,Casablanca,7500.0,86.0,Anfa,Appartement,2,1,https://www.mubawab.ma/fr/a/8286861/appartement-terrasse-meubl%C3%A9-anfa-7500dh
3361,Casablanca,7500.0,85.0,Bourgogne Ouest,Appartement,2,1,https://www.mubawab.ma/fr/a/8286857/appartement-terrasse-meubl%C3%A9-85m%C2%B2-bourgogne-7500dh
3363,Casablanca,67000.0,800.0,Ain Diab,Villa,4,4,https://www.mubawab.ma/fr/a/8283400/location-rare-villa-moderne-vue-mer-ain-diab
3364,Rabat,16000.0,170.0,Aviation - Mabella,Appartement,3,3,https://www.mubawab.ma/fr/a/8146498/magnifique-appartement-en-location
3365,Rabat,17000.0,124.0,Souissi,Appartement,2,3,https://www.mubawab.ma/fr/a/8240690/magnifique-appartement-en-location
3366,Rabat,17000.0,170.0,Riyad,Appartement,2,2,https://www.mubawab.ma/fr/a/8226841/magnifique-appartement-en-location
3367,Casablanca,22000.0,650.0,Oasis,Villa,3,3,https://www.mubawab.ma/fr/a/8286846/location-villa-traditionnelle-de-plain-pied-oasis
3368,Rabat,15000.0,140.0,Agdal,Appartement,3,2,https://www.mubawab.ma/fr/a/8286844/a-louer-meubl%C3%A9-3-chambres-agdal-ambassade-fr
3369,Casablanca,7000.0,45.0,Hermitage,Appartement,1,1,https://www.mubawab.ma/fr/a/8270384/bel-appartement-en-location-%C3%A0-hermitage-1-belle-chambre-meubl%C3%A9
3370,Tanger,13000.0,80.0,De La Plage,Appartement,2,2,https://www.mubawab.ma/fr/a/8187467/tres-belle-apparemment-avec-vue-sur-mer
3371,Tanger,11500.0,170.0,Centre,Appartement,3,2,https://www.mubawab.ma/fr/a/8208615/tres-belle-apparemment-de-170m-a-louer-centre-ville
3373,Marrakech,10000.0,65.0,Hivernage,Appartement,2,1,https://www.mubawab.ma/fr/a/8286800/%C3%A0-louer-%E2%80%93-appartement-neuf-meubl%C3%A9-%C3%A0-marrakech
3374,Marrakech,15000.0,113.0,Hivernage,Appartement,2,2,https://www.mubawab.ma/fr/a/8256931/tr%C3%A8s-bel-appartement-en-location-%C3%A0-hivernage-meubl%C3%A9
3375,Casablanca,5300.0,36.0,Hermitage,Appartement,1,1,https://www.mubawab.ma/fr/a/8280642/studio-neuf-haut-gamme-36m2-%C3%A0-bd-anoual
3377,Casablanca,10000.0,120.0,Ferme Bretonne (Hay Arraha),Appartement,3,2,https://www.mubawab.ma/fr/a/8282231/appartement-en-location-%C3%A0-ferme-bretonne-hay-arraha-3-chambres-porte-blind%C3%A9e-et-r%C3%A9sidence-s%C3%A9curis%C3%A9e
3378,Marrakech,8500.0,120.0,Ennakhil (Palmeraie),Appartement,2,2,https://www.mubawab.ma/fr/a/8266445/bel-appartement-rez-de-jardin-en-location-%C3%A0-ennakhil-palmeraie
3380,Marrakech,750.0,45.0,Route de Tahanaout,Appartement,1,1,https://www.mubawab.ma/fr/a/8286632/location-d-un-studio-%C3%A0-domaine-nouria-surface-de-45-m%C2%B2-bien-meubl%C3%A9
3385,Marrakech,12500.0,136.0,Guéliz,Appartement,3,2,https://www.mubawab.ma/fr/a/8280245/appartement-meubl%C3%A9-%C3%A0-louer-%C3%A0-gueliz
3388,Rabat,4600.0,60.0,Agdal,Appartement,1,1,https://www.mubawab.ma/fr/a/8286633/location-appartement-a-agdal-rabat
3389,Casablanca,18000.0,166.0,Oasis,Appartement,3,3,https://www.mubawab.ma/fr/a/8286631/superbe-appartement-meubl%C3%A9-de-3ch-%C3%A0-louer-%C3%A0-oasis
3390,Tanger,6000.0,120.0,Aida,Appartement,3,2,https://www.mubawab.ma/fr/a/8210355/appartement-meubl%C3%A9-a-aida-village-a-la-location
3391,Tanger,7500.0,100.0,Marjane,Appartement,3,2,https://www.mubawab.ma/fr/a/8276851/appartement-%C3%A0-louer-sur-la-route-de-rabat
3392,Tanger,8000.0,100.0,Du Golf,Appartement,3,1,https://www.mubawab.ma/fr/a/8111388/appartement-meubl%C3%A9-avec-piscine-%C3%A0-louer-du-golf
3393,Tanger,30000.0,350.0,Centre,Villa,3,3,https://www.mubawab.ma/fr/a/8244309/villa-vide-%C3%A0-louer-usage-professionnelle-tanger
3394,Marrakech,7500.0,75.0,Ennakhil (Palmeraie),Appartement,2,2,https://www.mubawab.ma/fr/a/8286586/bel-appartement-moderne-aux-palmeraies-%C3%A0-louer
3396,Marrakech,18000.0,175.0,Route de Fez,Villa,4,3,https://www.mubawab.ma/fr/a/8237272/villa-vide-typique
3397,Casablanca,18000.0,160.0,Casablanca Finance City,Appartement,3,2,https://www.mubawab.ma/fr/a/8278191/superbe-appartement-vide-avec-terrasse-%C3%A0-louer
3398,Marrakech,27000.0,260.0,Route de Tahanaout,Villa,3,2,https://www.mubawab.ma/fr/a/8284839/magnifique-villa-%C3%A0-louer-%C3%A0-route-de-tahanaout-3-belles-chambres-bien-meubl%C3%A9
3400,Marrakech,700.0,74.0,Guéliz,Appartement,2,1,https://www.mubawab.ma/fr/a/8286579/bel-appartement-en-location-%C3%A0-quartier-jnan-awrad-2-chambres-agr%C3%A9ables-bien-meubl%C3%A9
3401,Rabat,15000.0,140140.0,Haut Agdal,Appartement,2,1,https://www.mubawab.ma/fr/a/8286072/bel-appartement-%C3%A3%C2%A0-l-agdal
3402,Casablanca,12000.0,113.0,Hay Hassani,Appartement,3,2,https://www.mubawab.ma/fr/a/8286581/appartement-meubl%C3%A9-%C3%A0-louer-r%C3%A9s-anfa-heaven
3403,Rabat,40000.0,500.0,Riyad,Villa,4,4,https://www.mubawab.ma/fr/a/7537764/location-villa-avec-piscine-sur-hay-riad
3404,Rabat,52000.0,550.0,Riyad,Villa,5,5,https://www.mubawab.ma/fr/a/7920422/villa-meubl%C3%A9-en-location-%C3%A0-hay-riad
3405,Casablanca,6700.0,65.0,La Floride,Appartement,2,2,https://www.mubawab.ma/fr/a/8286574/appartement-meubl%C3%A9-%C3%A0-laymoune-%C3%A0-louer
3406,Rabat,65000.0,2000.0,Souissi,Villa,5,5,https://www.mubawab.ma/fr/a/7422945/location-villa-%C3%A0-souissi
3407,Rabat,25000.0,500.0,Agdal,Villa,4,4,https://www.mubawab.ma/fr/a/8202450/maison-de-luxe-%C3%A0-louer-%C3%A0-agdal-4-chambres-agr%C3%A9ables-conciergerie-%C3%A0-disposition-syst%C3%A8me-de-climatisation
3408,Rabat,19000.0,140.0,Souissi,Appartement,2,3,https://www.mubawab.ma/fr/a/8274754/bel-appartement-en-location-%C3%A0-souissi-3-pi%C3%A8ces-confortables-porte-blind%C3%A9e-et-r%C3%A9sidence-s%C3%A9curis%C3%A9e
3409,Rabat,22000.0,220.0,Souissi,Appartement,3,4,https://www.mubawab.ma/fr/a/8268039/superbe-appartement-%C3%A0-louer-%C3%A0-souissi-surface-totale-220-m%C2%B2-service-de-concierge-et-climatisation
3410,Marrakech,36000.0,5800.0,Route de Fez,Villa,4,3,https://www.mubawab.ma/fr/a/8286571/location-villa-vide-5800-m2-route-de-f%C3%A8s
3411,Marrakech,8200.0,93.0,Guéliz,Appartement,2,1,https://www.mubawab.ma/fr/a/8249865/coeur-gueliz-bd-yacoub-mansour-%E2%80%93-t3-%E2%80%93-vide
3412,Tanger,14500.0,110.0,Bella Vista,Appartement,3,2,https://www.mubawab.ma/fr/a/8285821/tr%C3%A8s-bel-appartement-en-location-%C3%A0-bella-vista-surface-de-110-m%C2%B2-bien-meubl%C3%A9
3414,Casablanca,9500.0,90.0,Plateau (Al Batha),Appartement,2,2,https://www.mubawab.ma/fr/a/8264846/appartement-en-location-%C3%A0-plateau-al-batha-2-belles-chambres-porte-blind%C3%A9e-et-parabole
3417,Tanger,20000.0,140.0,Sania,Appartement,3,2,https://www.mubawab.ma/fr/a/7914438/location-d-un-appartement-%C3%A0-sania-3-grandes-pi%C3%A8ces-bien-meubl%C3%A9
3420,Casablanca,9300.0,90.0,Riviera,Appartement,2,2,https://www.mubawab.ma/fr/a/8239555/appartement-meubl%C3%A9-%C3%A0-louer-%E2%80%93-riviera
3422,Casablanca,9500.0,160.0,Almaz,Appartement,4,3,https://www.mubawab.ma/fr/a/8285738/appartement-vide-%C3%A0-louer-%E2%80%93-ambar-2-almaz
3423,Marrakech,12000.0,141.0,Guéliz,Appartement,3,3,https://www.mubawab.ma/fr/a/8242196/spacieux-appartement-avec-piscine-%C3%A0-l%E2%80%99hivernage
3424,Casablanca,19000.0,186.0,Racine,Appartement,4,3,https://www.mubawab.ma/fr/a/8060832/appartement-meubl%C3%A9-%C3%A0-racine
3425,Casablanca,11900.0,120.0,Gauthier,Appartement,2,2,https://www.mubawab.ma/fr/a/8285622/appartement-avec-terrasse-en-hauteur-%C3%A0-gauthier
3426,Casablanca,12000.0,100.0,Casablanca Finance City,Appartement,2,2,https://www.mubawab.ma/fr/a/8095799/luxueux-appartement-%C3%A0-cfc-avec-vue-d%C3%A9gag%C3%A9e
3427,Tanger,14000.0,145.0,Californie,Appartement,3,2,https://www.mubawab.ma/fr/a/8279162/appartement-avec-terrasse-et-piscine-californie-tanger
3428,Casablanca,9000.0,37.0,Val Fleury,Appartement,1,1,https://www.mubawab.ma/fr/a/8235428/studio-neuf-avec-grande-terrasse-%C3%A0-val-fleuri
3431,Casablanca,23000.0,265.0,Casablanca Finance City,Appartement,3,3,https://www.mubawab.ma/fr/a/7896621/splendide-penthouse-265-m2-avec-grande-terrasse
3432,Casablanca,12500.0,135.0,Les princesses,Appartement,3,2,https://www.mubawab.ma/fr/a/8266479/appartement-3-chambres-meubl%C3%A9
3434,Marrakech,35000.0,540.0,Hay Targa,Villa,7,6,https://www.mubawab.ma/fr/a/8285706/villa-de-prestige-%C3%A0-louer-%C3%A0-targa-%E2%80%93-luxe
3440,Casablanca,8500.0,112.0,Casablanca,Appartement,1,1,https://www.mubawab.ma/fr/a/8285704/appartement-de-112-m%C2%B2-%C3%A0-casablanca
3445,Casablanca,6300.0,75.0,Belvédère,Appartement,2,1,https://www.mubawab.ma/fr/a/8286387/appartement-%C3%A0-louer-%C3%A0-belv%C3%A9d%C3%A8re-2-chambres-r%C3%A9sidence-avec-concierge-climatisation-g%C3%A9n%C3%A9rale
3446,Casablanca,7800.0,42.0,Les princesses,Appartement,1,1,https://www.mubawab.ma/fr/a/8281590/tr%C3%A8s-bel-appartement-en-location-%C3%A0-les-princesses-surface-totale-42-m%C2%B2
3447,Casablanca,20000.0,160.0,Casablanca Finance City,Appartement,3,3,https://www.mubawab.ma/fr/a/8283775/bel-appartement-en-location-%C3%A0-casablanca-finance-city-superficie-160-m%C2%B2-fen%C3%AAtres-double-vitrage-et-chauffage-central
3448,Casablanca,7500.0,50.0,Les Hôpitaux,Appartement,1,1,https://www.mubawab.ma/fr/a/8282237/appartement-%C3%A0-louer-%C3%A0-les-h%C3%B4pitaux-superficie-50-m%C2%B2-meubl%C3%A9
